date,region,time,value
20250626,지산1동,1,403
20250626,지산2동,1,450
20250626,서남동,1,567
20250626,학동,1,666
20250626,학운동,1,530
20250626,지원1동,1,606
20250626,지원2동,1,394
20250626,충장동,2,807
20250626,동명동,2,713
20250626,계림1동,2,612
20250626,계림2동,2,578
20250626,산수1동,2,499
20250626,산수2동,2,515
20250626,지산1동,2,349
20250626,지산2동,2,368
20250626,서남동,2,485
20250626,학동,2,597
20250626,학운동,2,616
20250626,지원1동,2,591
20250626,지원2동,2,418
20250626,충장동,3,669
20250626,동명동,3,698
20250626,계림1동,3,477
20250626,계림2동,3,533
20250626,산수1동,3,520
20250626,산수2동,3,482
20250626,지산1동,3,400
20250626,지산2동,3,414
20250626,서남동,3,584
20250626,학동,3,552
20250626,학운동,3,585
20250626,지원1동,3,426
20250626,지원2동,3,511
20250626,충장동,4,808
20250626,동명동,4,683
20250626,계림1동,4,634
20250626,계림2동,4,416
20250626,산수1동,4,521
20250626,산수2동,4,451
20250626,지산1동,4,426
20250626,지산2동,4,497
20250626,서남동,4,579
20250626,학동,4,645
20250626,학운동,4,493
20250626,지원1동,4,609
20250626,지원2동,4,449
20250626,충장동,5,807
20250626,동명동,5,741
20250626,계림1동,5,491
20250626,계림2동,5,442
20250626,산수1동,5,498
20250626,산수2동,5,425
20250626,지산1동,5,458
20250626,지산2동,5,471
20250626,서남동,5,505
20250626,학동,5,535
20250626,학운동,5,586
20250626,지원1동,5,499
20250626,지원2동,5,423
20250626,충장동,6,1120
20250626,동명동,6,1373
20250626,계림1동,6,880
20250626,계림2동,6,772
20250626,산수1동,6,731
20250626,산수2동,6,721
20250626,지산1동,6,645
20250626,지산2동,6,616
20250626,서남동,6,984
20250626,학동,6,1031
20250626,학운동,6,840
20250626,지원1동,6,931
20250626,지원2동,6,798
20250626,충장동,7,1258
20250626,동명동,7,1311
20250626,계림1동,7,851
20250626,계림2동,7,861
20250626,산수1동,7,750
20250626,산수2동,7,785
20250626,지산1동,7,762
20250626,지산2동,7,771
20250626,서남동,7,1039
20250626,학동,7,1091
20250626,학운동,7,894
20250626,지원1동,7,782
20250626,지원2동,7,825
20250626,충장동,8,1360
20250626,동명동,8,1598
20250626,계림1동,8,983
20250626,계림2동,8,1095
20250626,산수1동,8,1010
20250626,산수2동,8,951
20250626,지산1동,8,930
20250626,지산2동,8,770
20250626,서남동,8,1185
20250626,학동,8,1164
20250626,학운동,8,1126
20250626,지원1동,8,1103
20250626,지원2동,8,961
20250626,충장동,9,1518
20250626,동명동,9,1596
20250626,계림1동,9,1023
20250626,계림2동,9,1074
20250626,산수1동,9,930
20250626,산수2동,9,880
20250626,지산1동,9,787
20250626,지산2동,9,869
20250626,서남동,9,1220
20250626,학동,9,1146
20250626,학운동,9,1099
20250626,지원1동,9,1064
20250626,지원2동,9,938
20250626,충장동,10,1378
20250626,동명동,10,1627
20250626,계림1동,10,1031
20250626,계림2동,10,1093
20250626,산수1동,10,895
20250626,산수2동,10,894
20250626,지산1동,10,792
20250626,지산2동,10,828
20250626,서남동,10,1199
20250626,학동,10,1109
20250626,학운동,10,1089
20250626,지원1동,10,994
20250626,지원2동,10,929
20250626,충장동,11,1234
20250626,동명동,11,1326
20250626,계림1동,11,836
20250626,계림2동,11,913
20250626,산수1동,11,749
20250626,산수2동,11,740
20250626,지산1동,11,614
20250626,지산2동,11,674
20250626,서남동,11,947
20250626,학동,11,1039
20250626,학운동,11,995
20250626,지원1동,11,912
20250626,지원2동,11,730
20250626,충장동,12,1486
20250626,동명동,12,1610
20250626,계림1동,12,1091
20250626,계림2동,12,1055
20250626,산수1동,12,975
20250626,산수2동,12,1015
20250626,지산1동,12,978
20250626,지산2동,12,968
20250626,서남동,12,1224
20250626,학동,12,1290
20250626,학운동,12,1090
20250626,지원1동,12,1044
20250626,지원2동,12,1006
20250626,충장동,13,1516
20250626,동명동,13,1643
20250626,계림1동,13,1211
20250626,계림2동,13,1031
20250626,산수1동,13,990
20250626,산수2동,13,1049
20250626,지산1동,13,986
20250626,지산2동,13,923
20250626,서남동,13,1303
20250626,학동,13,1399
20250626,학운동,13,1104
20250626,지원1동,13,1063
20250626,지원2동,13,1038
20250626,충장동,14,1145
20250626,동명동,14,1324
20250626,계림1동,14,961
20250626,계림2동,14,761
20250626,산수1동,14,834
20250626,산수2동,14,717
20250626,지산1동,14,770
20250626,지산2동,14,670
20250626,서남동,14,987
20250626,학동,14,1021
20250626,학운동,14,817
20250626,지원1동,14,929
20250626,지원2동,14,791
20250626,충장동,15,1204
20250626,동명동,15,1210
20250626,계림1동,15,981
20250626,계림2동,15,926
20250626,산수1동,15,729
20250626,산수2동,15,715
20250626,지산1동,15,699
20250626,지산2동,15,600
20250626,서남동,15,893
20250626,학동,15,1006
20250626,학운동,15,974
20250626,지원1동,15,801
20250626,지원2동,15,764
20250626,충장동,16,1208
20250626,동명동,16,1273
20250626,계림1동,16,956
20250626,계림2동,16,789
20250626,산수1동,16,862
20250626,산수2동,16,810
20250626,지산1동,16,631
20250626,지산2동,16,649
20250626,서남동,16,1005
20250626,학동,16,1070
20250626,학운동,16,875
20250626,지원1동,16,774
20250626,지원2동,16,888
20250626,충장동,17,1297
20250626,동명동,17,1368
20250626,계림1동,17,890
20250626,계림2동,17,935
20250626,산수1동,17,785
20250626,산수2동,17,726
20250626,지산1동,17,727
20250626,지산2동,17,615
20250626,서남동,17,878
20250626,학동,17,1079
20250626,학운동,17,887
20250626,지원1동,17,852
20250626,지원2동,17,838
20250626,충장동,18,1609
20250626,동명동,18,1735
20250626,계림1동,18,1188
20250626,계림2동,18,1137
20250626,산수1동,18,1135
20250626,산수2동,18,1044
20250626,지산1동,18,1002
20250626,지산2동,18,892
20250626,서남동,18,1415
20250626,학동,18,1340
20250626,학운동,18,1219
20250626,지원1동,18,1279
20250626,지원2동,18,1110
20250626,충장동,19,1642
20250626,동명동,19,1854
20250626,계림1동,19,1236
20250626,계림2동,19,1216
20250626,산수1동,19,1032
20250626,산수2동,19,1098
20250626,지산1동,19,1017
20250626,지산2동,19,1000
20250626,서남동,19,1362
20250626,학동,19,1362
20250626,학운동,19,1349
20250626,지원1동,19,1179
20250626,지원2동,19,1164
20250626,충장동,20,1753
20250626,동명동,20,1884
20250626,계림1동,20,1296
20250626,계림2동,20,1232
20250626,산수1동,20,1204
20250626,산수2동,20,1022
20250626,지산1동,20,881
20250626,지산2동,20,964
20250626,서남동,20,1324
20250626,학동,20,1395
20250626,학운동,20,1277
20250626,지원1동,20,1099
20250626,지원2동,20,1129
20250626,충장동,21,1691
20250626,동명동,21,1857
20250626,계림1동,21,1325
20250626,계림2동,21,1128
20250626,산수1동,21,1155
20250626,산수2동,21,1118
20250626,지산1동,21,906
20250626,지산2동,21,1045
20250626,서남동,21,1230
20250626,학동,21,1447
20250626,학운동,21,1322
20250626,지원1동,21,1286
20250626,지원2동,21,1065
20250626,충장동,22,1151
20250626,동명동,22,1343
20250626,계림1동,22,887
20250626,계림2동,22,837
20250626,산수1동,22,847
20250626,산수2동,22,736
20250626,지산1동,22,684
20250626,지산2동,22,724
20250626,서남동,22,953
20250626,학동,22,928
20250626,학운동,22,982
20250626,지원1동,22,847
20250626,지원2동,22,876
20250626,충장동,23,1236
20250626,동명동,23,1294
20250626,계림1동,23,912
20250626,계림2동,23,886
20250626,산수1동,23,875
20250626,산수2동,23,759
20250626,지산1동,23,642
20250626,지산2동,23,741
20250626,서남동,23,881
20250626,학동,23,945
20250626,학운동,23,960
20250626,지원1동,23,765
20250626,지원2동,23,899
20250627,충장동,0,653
20250627,동명동,0,682
20250627,계림1동,0,632
20250627,계림2동,0,412
20250627,산수1동,0,428
20250627,산수2동,0,452
20250627,지산1동,0,354
20250627,지산2동,0,482
20250627,서남동,0,560
20250627,학동,0,673
20250627,학운동,0,496
20250627,지원1동,0,539
20250627,지원2동,0,452
20250627,충장동,1,653
20250627,동명동,1,787
20250627,계림1동,1,607
20250627,계림2동,1,461
20250627,산수1동,1,519
20250627,산수2동,1,407
20250627,지산1동,1,352
20250627,지산2동,1,395
20250627,서남동,1,624
20250627,학동,1,696
20250627,학운동,1,590
20250627,지원1동,1,446
20250627,지원2동,1,498
20250627,충장동,2,707
20250627,동명동,2,815
20250627,계림1동,2,539
20250627,계림2동,2,584
20250627,산수1동,2,564
20250627,산수2동,2,548
20250627,지산1동,2,331
20250627,지산2동,2,412
20250627,서남동,2,512
20250627,학동,2,526
20250627,학운동,2,493
20250627,지원1동,2,515
20250627,지원2동,2,444
20250627,충장동,3,810
20250627,동명동,3,857
20250627,계림1동,3,487
20250627,계림2동,3,494
20250627,산수1동,3,509
20250627,산수2동,3,525
20250627,지산1동,3,348
20250627,지산2동,3,486
20250627,서남동,3,515
20250627,학동,3,500
20250627,학운동,3,509
20250627,지원1동,3,430
20250627,지원2동,3,440
20250627,충장동,4,814
20250627,동명동,4,741
20250627,계림1동,4,454
20250627,계림2동,4,510
20250627,산수1동,4,409
20250627,산수2동,4,354
20250627,지산1동,4,376
20250627,지산2동,4,502
20250627,서남동,4,621
20250627,학동,4,635
20250627,학운동,4,592
20250627,지원1동,4,555
20250627,지원2동,4,553
20250627,충장동,5,649
20250627,동명동,5,855
20250627,계림1동,5,609
20250627,계림2동,5,491
20250627,산수1동,5,397
20250627,산수2동,5,495
20250627,지산1동,5,326
20250627,지산2동,5,505
20250627,서남동,5,586
20250627,학동,5,506
20250627,학운동,5,605
20250627,지원1동,5,424
20250627,지원2동,5,548
20250627,충장동,6,1284
20250627,동명동,6,1298
20250627,계림1동,6,959
20250627,계림2동,6,797
20250627,산수1동,6,702
20250627,산수2동,6,821
20250627,지산1동,6,798
20250627,지산2동,6,760
20250627,서남동,6,947
20250627,학동,6,967
20250627,학운동,6,840
20250627,지원1동,6,864
20250627,지원2동,6,808
20250627,충장동,7,1241
20250627,동명동,7,1213
20250627,계림1동,7,843
20250627,계림2동,7,792
20250627,산수1동,7,830
20250627,산수2동,7,681
20250627,지산1동,7,706
20250627,지산2동,7,679
20250627,서남동,7,889
20250627,학동,7,1035
20250627,학운동,7,969
20250627,지원1동,7,810
20250627,지원2동,7,782
20250627,충장동,8,1417
20250627,동명동,8,1594
20250627,계림1동,8,1160
20250627,계림2동,8,996
20250627,산수1동,8,953
20250627,산수2동,8,854
20250627,지산1동,8,825
20250627,지산2동,8,843
20250627,서남동,8,1186
20250627,학동,8,1263
20250627,학운동,8,1035
20250627,지원1동,8,967
20250627,지원2동,8,1055
20250627,충장동,9,1345
20250627,동명동,9,1573
20250627,계림1동,9,989
20250627,계림2동,9,926
20250627,산수1동,9,1006
20250627,산수2동,9,879
20250627,지산1동,9,818
20250627,지산2동,9,768
20250627,서남동,9,1096
20250627,학동,9,1109
20250627,학운동,9,1054
20250627,지원1동,9,1083
20250627,지원2동,9,1072
20250627,충장동,10,1470
20250627,동명동,10,1517
20250627,계림1동,10,1038
20250627,계림2동,10,1034
20250627,산수1동,10,904
20250627,산수2동,10,814
20250627,지산1동,10,897
20250627,지산2동,10,874
20250627,서남동,10,1116
20250627,학동,10,1169
20250627,학운동,10,1106
20250627,지원1동,10,1101
20250627,지원2동,10,1003
20250627,충장동,11,1261
20250627,동명동,11,1290
20250627,계림1동,11,815
20250627,계림2동,11,900
20250627,산수1동,11,893
20250627,산수2동,11,787
20250627,지산1동,11,628
20250627,지산2동,11,748
20250627,서남동,11,970
20250627,학동,11,972
20250627,학운동,11,837
20250627,지원1동,11,889
20250627,지원2동,11,720
20250627,충장동,12,1468
20250627,동명동,12,1675
20250627,계림1동,12,1169
20250627,계림2동,12,1007
20250627,산수1동,12,1003
20250627,산수2동,12,913
20250627,지산1동,12,897
20250627,지산2동,12,804
20250627,서남동,12,1303
20250627,학동,12,1317
20250627,학운동,12,1171
20250627,지원1동,12,1069
20250627,지원2동,12,1124
20250627,충장동,13,1583
20250627,동명동,13,1675
20250627,계림1동,13,1239
20250627,계림2동,13,1200
20250627,산수1동,13,1077
20250627,산수2동,13,977
20250627,지산1동,13,926
20250627,지산2동,13,874
20250627,서남동,13,1280
20250627,학동,13,1265
20250627,학운동,13,1127
20250627,지원1동,13,1037
20250627,지원2동,13,974
20250627,충장동,14,1162
20250627,동명동,14,1272
20250627,계림1동,14,890
20250627,계림2동,14,891
20250627,산수1동,14,884
20250627,산수2동,14,734
20250627,지산1동,14,727
20250627,지산2동,14,728
20250627,서남동,14,912
20250627,학동,14,969
20250627,학운동,14,831
20250627,지원1동,14,836
20250627,지원2동,14,727
20250627,충장동,15,1189
20250627,동명동,15,1354
20250627,계림1동,15,986
20250627,계림2동,15,821
20250627,산수1동,15,854
20250627,산수2동,15,759
20250627,지산1동,15,654
20250627,지산2동,15,635
20250627,서남동,15,870
20250627,학동,15,1058
20250627,학운동,15,865
20250627,지원1동,15,865
20250627,지원2동,15,753
20250627,충장동,16,1175
20250627,동명동,16,1372
20250627,계림1동,16,920
20250627,계림2동,16,818
20250627,산수1동,16,841
20250627,산수2동,16,785
20250627,지산1동,16,652
20250627,지산2동,16,642
20250627,서남동,16,997
20250627,학동,16,1067
20250627,학운동,16,833
20250627,지원1동,16,764
20250627,지원2동,16,908
20250627,충장동,17,1168
20250627,동명동,17,1396
20250627,계림1동,17,843
20250627,계림2동,17,802
20250627,산수1동,17,837
20250627,산수2동,17,770
20250627,지산1동,17,735
20250627,지산2동,17,719
20250627,서남동,17,860
20250627,학동,17,937
20250627,학운동,17,936
20250627,지원1동,17,782
20250627,지원2동,17,881
20250627,충장동,18,1703
20250627,동명동,18,1868
20250627,계림1동,18,1168
20250627,계림2동,18,1249
20250627,산수1동,18,1185
20250627,산수2동,18,1056
20250627,지산1동,18,943
20250627,지산2동,18,999
20250627,서남동,18,1401
20250627,학동,18,1466
20250627,학운동,18,1193
20250627,지원1동,18,1136
20250627,지원2동,18,1099
20250627,충장동,19,1592
20250627,동명동,19,1910
20250627,계림1동,19,1211
20250627,계림2동,19,1157
20250627,산수1동,19,1089
20250627,산수2동,19,1037
20250627,지산1동,19,985
20250627,지산2동,19,968
20250627,서남동,19,1403
20250627,학동,19,1396
20250627,학운동,19,1289
20250627,지원1동,19,1285
20250627,지원2동,19,1120
20250627,충장동,20,1597
20250627,동명동,20,1831
20250627,계림1동,20,1317
20250627,계림2동,20,1159
20250627,산수1동,20,1056
20250627,산수2동,20,1017
20250627,지산1동,20,943
20250627,지산2동,20,853
20250627,서남동,20,1354
20250627,학동,20,1486
20250627,학운동,20,1268
20250627,지원1동,20,1190
20250627,지원2동,20,1225
20250627,충장동,21,1763
20250627,동명동,21,1827
20250627,계림1동,21,1230
20250627,계림2동,21,1231
20250627,산수1동,21,1132
20250627,산수2동,21,1049
20250627,지산1동,21,936
20250627,지산2동,21,873
20250627,서남동,21,1292
20250627,학동,21,1308
20250627,학운동,21,1163
20250627,지원1동,21,1147
20250627,지원2동,21,1169
20250627,충장동,22,1175
20250627,동명동,22,1286
20250627,계림1동,22,988
20250627,계림2동,22,887
20250627,산수1동,22,826
20250627,산수2동,22,766
20250627,지산1동,22,633
20250627,지산2동,22,703
20250627,서남동,22,950
20250627,학동,22,1018
20250627,학운동,22,968
20250627,지원1동,22,944
20250627,지원2동,22,825
20250627,충장동,23,1234
20250627,동명동,23,1373
20250627,계림1동,23,988
20250627,계림2동,23,811
20250627,산수1동,23,726
20250627,산수2동,23,811
20250627,지산1동,23,686
20250627,지산2동,23,763
20250627,서남동,23,899
20250627,학동,23,922
20250627,학운동,23,945
20250627,지원1동,23,788
20250627,지원2동,23,780
20250628,충장동,0,806
20250628,동명동,0,928
20250628,계림1동,0,587
20250628,계림2동,0,531
20250628,산수1동,0,494
20250628,산수2동,0,552
20250628,지산1동,0,530
20250628,지산2동,0,448
20250628,서남동,0,766
20250628,학동,0,797
20250628,학운동,0,573
20250628,지원1동,0,609
20250628,지원2동,0,672
20250628,충장동,1,825
20250628,동명동,1,989
20250628,계림1동,1,569
20250628,계림2동,1,561
20250628,산수1동,1,531
20250628,산수2동,1,615
20250628,지산1동,1,573
20250628,지산2동,1,449
20250628,서남동,1,773
20250628,학동,1,817
20250628,학운동,1,621
20250628,지원1동,1,578
20250628,지원2동,1,536
20250628,충장동,2,813
20250628,동명동,2,985
20250628,계림1동,2,678
20250628,계림2동,2,565
20250628,산수1동,2,560
20250628,산수2동,2,609
20250628,지산1동,2,588
20250628,지산2동,2,484
20250628,서남동,2,775
20250628,학동,2,782
20250628,학운동,2,646
20250628,지원1동,2,584
20250628,지원2동,2,586
20250628,충장동,3,878
20250628,동명동,3,966
20250628,계림1동,3,719
20250628,계림2동,3,632
20250628,산수1동,3,519
20250628,산수2동,3,625
20250628,지산1동,3,528
20250628,지산2동,3,447
20250628,서남동,3,586
20250628,학동,3,645
20250628,학운동,3,731
20250628,지원1동,3,568
20250628,지원2동,3,520
20250628,충장동,4,850
20250628,동명동,4,935
20250628,계림1동,4,702
20250628,계림2동,4,608
20250628,산수1동,4,492
20250628,산수2동,4,619
20250628,지산1동,4,543
20250628,지산2동,4,473
20250628,서남동,4,690
20250628,학동,4,730
20250628,학운동,4,690
20250628,지원1동,4,643
20250628,지원2동,4,536
20250628,충장동,5,826
20250628,동명동,5,873
20250628,계림1동,5,623
20250628,계림2동,5,625
20250628,산수1동,5,626
20250628,산수2동,5,444
20250628,지산1동,5,465
20250628,지산2동,5,459
20250628,서남동,5,584
20250628,학동,5,706
20250628,학운동,5,678
20250628,지원1동,5,695
20250628,지원2동,5,563
20250628,충장동,6,1493
20250628,동명동,6,1499
20250628,계림1동,6,1073
20250628,계림2동,6,1098
20250628,산수1동,6,992
20250628,산수2동,6,908
20250628,지산1동,6,865
20250628,지산2동,6,897
20250628,서남동,6,1048
20250628,학동,6,1154
20250628,학운동,6,1130
20250628,지원1동,6,1049
20250628,지원2동,6,997
20250628,충장동,7,1483
20250628,동명동,7,1533
20250628,계림1동,7,1137
20250628,계림2동,7,1074
20250628,산수1동,7,1014
20250628,산수2동,7,878
20250628,지산1동,7,834
20250628,지산2동,7,721
20250628,서남동,7,1134
20250628,학동,7,1189
20250628,학운동,7,1111
20250628,지원1동,7,1005
20250628,지원2동,7,1025
20250628,충장동,8,1808
20250628,동명동,8,1844
20250628,계림1동,8,1382
20250628,계림2동,8,1224
20250628,산수1동,8,1206
20250628,산수2동,8,1143
20250628,지산1동,8,976
20250628,지산2동,8,916
20250628,서남동,8,1285
20250628,학동,8,1436
20250628,학운동,8,1277
20250628,지원1동,8,1303
20250628,지원2동,8,1263
20250628,충장동,9,1648
20250628,동명동,9,1939
20250628,계림1동,9,1383
20250628,계림2동,9,1285
20250628,산수1동,9,1187
20250628,산수2동,9,1153
20250628,지산1동,9,1096
20250628,지산2동,9,964
20250628,서남동,9,1463
20250628,학동,9,1428
20250628,학운동,9,1347
20250628,지원1동,9,1276
20250628,지원2동,9,1223
20250628,충장동,10,1744
20250628,동명동,10,1830
20250628,계림1동,10,1393
20250628,계림2동,10,1297
20250628,산수1동,10,1201
20250628,산수2동,10,985
20250628,지산1동,10,1006
20250628,지산2동,10,1006
20250628,서남동,10,1408
20250628,학동,10,1401
20250628,학운동,10,1219
20250628,지원1동,10,1270
20250628,지원2동,10,1094
20250628,충장동,11,1371
20250628,동명동,11,1484
20250628,계림1동,11,1130
20250628,계림2동,11,1046
20250628,산수1동,11,924
20250628,산수2동,11,999
20250628,지산1동,11,921
20250628,지산2동,11,788
20250628,서남동,11,1117
20250628,학동,11,1212
20250628,학운동,11,1139
20250628,지원1동,11,1026
20250628,지원2동,11,946
20250628,충장동,12,1780
20250628,동명동,12,2067
20250628,계림1동,12,1427
20250628,계림2동,12,1233
20250628,산수1동,12,1242
20250628,산수2동,12,1171
20250628,지산1동,12,1030
20250628,지산2동,12,1052
20250628,서남동,12,1416
20250628,학동,12,1525
20250628,학운동,12,1452
20250628,지원1동,12,1308
20250628,지원2동,12,1353
20250628,충장동,13,1897
20250628,동명동,13,2052
20250628,계림1동,13,1487
20250628,계림2동,13,1337
20250628,산수1동,13,1251
20250628,산수2동,13,1118
20250628,지산1동,13,1076
20250628,지산2동,13,992
20250628,서남동,13,1513
20250628,학동,13,1557
20250628,학운동,13,1333
20250628,지원1동,13,1227
20250628,지원2동,13,1308
20250628,충장동,14,1448
20250628,동명동,14,1595
20250628,계림1동,14,1119
20250628,계림2동,14,1011
20250628,산수1동,14,1001
20250628,산수2동,14,914
20250628,지산1동,14,756
20250628,지산2동,14,871
20250628,서남동,14,1191
20250628,학동,14,1175
20250628,학운동,14,982
20250628,지원1동,14,956
20250628,지원2동,14,1043
20250628,충장동,15,1393
20250628,동명동,15,1604
20250628,계림1동,15,1089
20250628,계림2동,15,988
20250628,산수1동,15,875
20250628,산수2동,15,932
20250628,지산1동,15,770
20250628,지산2동,15,734
20250628,서남동,15,1201
20250628,학동,15,1253
20250628,학운동,15,1081
20250628,지원1동,15,1073
20250628,지원2동,15,933
20250628,충장동,16,1459
20250628,동명동,16,1579
20250628,계림1동,16,1178
20250628,계림2동,16,985
20250628,산수1동,16,935
20250628,산수2동,16,979
20250628,지산1동,16,756
20250628,지산2동,16,752
20250628,서남동,16,1109
20250628,학동,16,1253
20250628,학운동,16,1053
20250628,지원1동,16,997
20250628,지원2동,16,932
20250628,충장동,17,1432
20250628,동명동,17,1553
20250628,계림1동,17,1055
20250628,계림2동,17,1089
20250628,산수1동,17,931
20250628,산수2동,17,930
20250628,지산1동,17,764
20250628,지산2동,17,783
20250628,서남동,17,1190
20250628,학동,17,1240
20250628,학운동,17,1081
20250628,지원1동,17,1012
20250628,지원2동,17,894
20250628,충장동,18,2054
20250628,동명동,18,2163
20250628,계림1동,18,1477
20250628,계림2동,18,1385
20250628,산수1동,18,1284
20250628,산수2동,18,1300
20250628,지산1동,18,1202
20250628,지산2동,18,1048
20250628,서남동,18,1608
20250628,학동,18,1708
20250628,학운동,18,1557
20250628,지원1동,18,1342
20250628,지원2동,18,1412
20250628,충장동,19,2019
20250628,동명동,19,2242
20250628,계림1동,19,1434
20250628,계림2동,19,1455
20250628,산수1동,19,1354
20250628,산수2동,19,1215
20250628,지산1동,19,1111
20250628,지산2동,19,1223
20250628,서남동,19,1523
20250628,학동,19,1588
20250628,학운동,19,1461
20250628,지원1동,19,1395
20250628,지원2동,19,1291
20250628,충장동,20,1963
20250628,동명동,20,2128
20250628,계림1동,20,1487
20250628,계림2동,20,1434
20250628,산수1동,20,1434
20250628,산수2동,20,1320
20250628,지산1동,20,1129
20250628,지산2동,20,1125
20250628,서남동,20,1625
20250628,학동,20,1746
20250628,학운동,20,1592
20250628,지원1동,20,1399
20250628,지원2동,20,1475
20250628,충장동,21,2052
20250628,동명동,21,2199
20250628,계림1동,21,1543
20250628,계림2동,21,1461
20250628,산수1동,21,1247
20250628,산수2동,21,1276
20250628,지산1동,21,1245
20250628,지산2동,21,1103
20250628,서남동,21,1641
20250628,학동,21,1721
20250628,학운동,21,1494
20250628,지원1동,21,1332
20250628,지원2동,21,1370
20250628,충장동,22,1477
20250628,동명동,22,1570
20250628,계림1동,22,1037
20250628,계림2동,22,935
20250628,산수1동,22,925
20250628,산수2동,22,959
20250628,지산1동,22,779
20250628,지산2동,22,874
20250628,서남동,22,1091
20250628,학동,22,1104
20250628,학운동,22,1142
20250628,지원1동,22,1045
20250628,지원2동,22,950
20250628,충장동,23,1530
20250628,동명동,23,1512
20250628,계림1동,23,1015
20250628,계림2동,23,966
20250628,산수1동,23,1018
20250628,산수2동,23,860
20250628,지산1동,23,798
20250628,지산2동,23,752
20250628,서남동,23,1048
20250628,학동,23,1233
20250628,학운동,23,1124
20250628,지원1동,23,1030
20250628,지원2동,23,947
20250629,충장동,0,950
20250629,동명동,0,900
20250629,계림1동,0,711
20250629,계림2동,0,581
20250629,산수1동,0,590
20250629,산수2동,0,557
20250629,지산1동,0,565
20250629,지산2동,0,470
20250629,서남동,0,764
20250629,학동,0,794
20250629,학운동,0,580
20250629,지원1동,0,595
20250629,지원2동,0,519
20250629,충장동,1,796
20250629,동명동,1,905
20250629,계림1동,1,548
20250629,계림2동,1,581
20250629,산수1동,1,499
20250629,산수2동,1,610
20250629,지산1동,1,566
20250629,지산2동,1,457
20250629,서남동,1,688
20250629,학동,1,746
20250629,학운동,1,612
20250629,지원1동,1,639
20250629,지원2동,1,580
20250629,충장동,2,826
20250629,동명동,2,941
20250629,계림1동,2,660
20250629,계림2동,2,545
20250629,산수1동,2,622
20250629,산수2동,2,470
20250629,지산1동,2,556
20250629,지산2동,2,548
20250629,서남동,2,636
20250629,학동,2,696
20250629,학운동,2,548
20250629,지원1동,2,576
20250629,지원2동,2,641
20250629,충장동,3,771
20250629,동명동,3,852
20250629,계림1동,3,692
20250629,계림2동,3,512
20250629,산수1동,3,591
20250629,산수2동,3,578
20250629,지산1동,3,411
20250629,지산2동,3,459
20250629,서남동,3,594
20250629,학동,3,746
20250629,학운동,3,730
20250629,지원1동,3,589
20250629,지원2동,3,581
20250629,충장동,4,894
20250629,동명동,4,986
20250629,계림1동,4,623
20250629,계림2동,4,629
20250629,산수1동,4,663
20250629,산수2동,4,444
20250629,지산1동,4,428
20250629,지산2동,4,515
20250629,서남동,4,687
20250629,학동,4,712
20250629,학운동,4,616
20250629,지원1동,4,600
20250629,지원2동,4,583
20250629,충장동,5,780
20250629,동명동,5,873
20250629,계림1동,5,723
20250629,계림2동,5,703
20250629,산수1동,5,672
20250629,산수2동,5,449
20250629,지산1동,5,442
20250629,지산2동,5,521
20250629,서남동,5,620
20250629,학동,5,666
20250629,학운동,5,581
20250629,지원1동,5,637
20250629,지원2동,5,667
20250629,충장동,6,1435
20250629,동명동,6,1652
20250629,계림1동,6,1034
20250629,계림2동,6,1055
20250629,산수1동,6,1010
20250629,산수2동,6,871
20250629,지산1동,6,889
20250629,지산2동,6,879
20250629,서남동,6,1078
20250629,학동,6,1128
20250629,학운동,6,1124
20250629,지원1동,6,1008
20250629,지원2동,6,903
20250629,충장동,7,1495
20250629,동명동,7,1464
20250629,계림1동,7,1123
20250629,계림2동,7,1022
20250629,산수1동,7,875
20250629,산수2동,7,892
20250629,지산1동,7,932
20250629,지산2동,7,837
20250629,서남동,7,1181
20250629,학동,7,1279
20250629,학운동,7,1094
20250629,지원1동,7,959
20250629,지원2동,7,1066
20250629,충장동,8,1733
20250629,동명동,8,1785
20250629,계림1동,8,1307
20250629,계림2동,8,1311
20250629,산수1동,8,1091
20250629,산수2동,8,1115
20250629,지산1동,8,949
20250629,지산2동,8,990
20250629,서남동,8,1416
20250629,학동,8,1444
20250629,학운동,8,1267
20250629,지원1동,8,1272
20250629,지원2동,8,1146
20250629,충장동,9,1780
20250629,동명동,9,1912
20250629,계림1동,9,1242
20250629,계림2동,9,1225
20250629,산수1동,9,1195
20250629,산수2동,9,1043
20250629,지산1동,9,929
20250629,지산2동,9,1077
20250629,서남동,9,1392
20250629,학동,9,1473
20250629,학운동,9,1333
20250629,지원1동,9,1252
20250629,지원2동,9,1231
20250629,충장동,10,1800
20250629,동명동,10,1786
20250629,계림1동,10,1208
20250629,계림2동,10,1311
20250629,산수1동,10,1155
20250629,산수2동,10,1016
20250629,지산1동,10,973
20250629,지산2동,10,968
20250629,서남동,10,1426
20250629,학동,10,1531
20250629,학운동,10,1336
20250629,지원1동,10,1180
20250629,지원2동,10,1227
20250629,충장동,11,1509
20250629,동명동,11,1596
20250629,계림1동,11,1088
20250629,계림2동,11,942
20250629,산수1동,11,882
20250629,산수2동,11,912
20250629,지산1동,11,757
20250629,지산2동,11,771
20250629,서남동,11,1153
20250629,학동,11,1272
20250629,학운동,11,1138
20250629,지원1동,11,1012
20250629,지원2동,11,1036
20250629,충장동,12,1874
20250629,동명동,12,2126
20250629,계림1동,12,1393
20250629,계림2동,12,1306
20250629,산수1동,12,1322
